Date,line_id,line_name,station_name,daily_total
2017-09-25,1,Lakeshore West,Bronte GO,3998
2017-09-26,1,Lakeshore West,Bronte GO,4101
2017-09-27,1,Lakeshore West,Bronte GO,4004
2017-09-28,1,Lakeshore West,Bronte GO,4243
2017-09-29,1,Lakeshore West,Bronte GO,3669
2017-09-30,1,Lakeshore West,Bronte GO,1208
2017-10-01,1,Lakeshore West,Bronte GO,479
2017-10-02,1,Lakeshore West,Bronte GO,4157
2017-10-03,1,Lakeshore West,Bronte GO,4165
2017-10-04,1,Lakeshore West,Bronte GO,4111
2017-10-05,1,Lakeshore West,Bronte GO,4039
2017-10-06,1,Lakeshore West,Bronte GO,3247
2017-10-07,1,Lakeshore West,Bronte GO,865
2017-10-08,1,Lakeshore West,Bronte GO,521
2017-10-09,1,Lakeshore West,Bronte GO,776
2017-10-10,1,Lakeshore West,Bronte GO,4133
2017-10-11,1,Lakeshore West,Bronte GO,4078
2017-10-12,1,Lakeshore West,Bronte GO,3912
2017-10-13,1,Lakeshore West,Bronte GO,3837
2017-10-14,1,Lakeshore West,Bronte GO,751
2017-10-15,1,Lakeshore West,Bronte GO,619
2017-10-16,1,Lakeshore West,Bronte GO,3982
2017-10-17,1,Lakeshore West,Bronte GO,4075
2017-10-18,1,Lakeshore West,Bronte GO,4182
2017-10-19,1,Lakeshore West,Bronte GO,4080
2017-10-20,1,Lakeshore West,Bronte GO,3632
2017-10-21,1,Lakeshore West,Bronte GO,1020
2017-10-22,1,Lakeshore West,Bronte GO,571
2017-10-23,1,Lakeshore West,Bronte GO,4163
2017-10-24,1,Lakeshore West,Bronte GO,4144
2017-10-25,1,Lakeshore West,Bronte GO,4150
2017-10-26,1,Lakeshore West,Bronte GO,4156
2017-10-27,1,Lakeshore West,Bronte GO,3747
2017-10-28,1,Lakeshore West,Bronte GO,809
2017-10-29,1,Lakeshore West,Bronte GO,563
2017-10-30,1,Lakeshore West,Bronte GO,4154
2017-10-31,1,Lakeshore West,Bronte GO,3910
2017-11-01,1,Lakeshore West,Bronte GO,4342
2017-11-02,1,Lakeshore West,Bronte GO,4129
2017-11-03,1,Lakeshore West,Bronte GO,3746
2017-11-04,1,Lakeshore West,Bronte GO,755
2017-11-05,1,Lakeshore West,Bronte GO,775
2017-11-06,1,Lakeshore West,Bronte GO,4164
2017-11-07,1,Lakeshore West,Bronte GO,4128
2017-11-08,1,Lakeshore West,Bronte GO,4153
2017-11-09,1,Lakeshore West,Bronte GO,4107
2017-11-10,1,Lakeshore West,Bronte GO,3694
2017-11-11,1,Lakeshore West,Bronte GO,854
2017-11-12,1,Lakeshore West,Bronte GO,532
2017-11-13,1,Lakeshore West,Bronte GO,2648
2017-11-14,1,Lakeshore West,Bronte GO,3975
2017-11-15,1,Lakeshore West,Bronte GO,3994
2017-11-16,1,Lakeshore West,Bronte GO,4068
2017-11-17,1,Lakeshore West,Bronte GO,3762
2017-11-18,1,Lakeshore West,Bronte GO,713
2017-11-19,1,Lakeshore West,Bronte GO,946
2017-11-20,1,Lakeshore West,Bronte GO,4075
2017-11-21,1,Lakeshore West,Bronte GO,4128
2017-11-22,1,Lakeshore West,Bronte GO,4117
2017-11-23,1,Lakeshore West,Bronte GO,3988
2017-11-24,1,Lakeshore West,Bronte GO,3509
2017-11-25,1,Lakeshore West,Bronte GO,1187
2017-11-26,1,Lakeshore West,Bronte GO,466
2017-11-27,1,Lakeshore West,Bronte GO,4008
2017-11-28,1,Lakeshore West,Bronte GO,4123
2017-11-29,1,Lakeshore West,Bronte GO,4438
2017-11-30,1,Lakeshore West,Bronte GO,4063
2017-12-01,1,Lakeshore West,Bronte GO,3849
2017-12-02,1,Lakeshore West,Bronte GO,741
2017-12-03,1,Lakeshore West,Bronte GO,456
2017-12-04,1,Lakeshore West,Bronte GO,3930
2017-12-05,1,Lakeshore West,Bronte GO,4106
2017-12-06,1,Lakeshore West,Bronte GO,4062
2017-12-07,1,Lakeshore West,Bronte GO,3981
2017-12-08,1,Lakeshore West,Bronte GO,3591
2017-12-09,1,Lakeshore West,Bronte GO,1288
2017-12-10,1,Lakeshore West,Bronte GO,531
2017-12-11,1,Lakeshore West,Bronte GO,3971
2017-12-12,1,Lakeshore West,Bronte GO,3820
2017-12-13,1,Lakeshore West,Bronte GO,3937
2017-12-14,1,Lakeshore West,Bronte GO,3846
2017-12-15,1,Lakeshore West,Bronte GO,3679
2017-12-16,1,Lakeshore West,Bronte GO,799
2017-12-17,1,Lakeshore West,Bronte GO,548
2017-12-18,1,Lakeshore West,Bronte GO,3578
2017-12-19,1,Lakeshore West,Bronte GO,3858
2017-12-20,1,Lakeshore West,Bronte GO,3475
2017-12-21,1,Lakeshore West,Bronte GO,3473
2017-12-22,1,Lakeshore West,Bronte GO,2574
2017-12-23,1,Lakeshore West,Bronte GO,883
2017-12-24,1,Lakeshore West,Bronte GO,358
2017-12-25,1,Lakeshore West,Bronte GO,333
2017-12-26,1,Lakeshore West,Bronte GO,572
2017-12-27,1,Lakeshore West,Bronte GO,1475
2017-12-28,1,Lakeshore West,Bronte GO,1538
2017-12-29,1,Lakeshore West,Bronte GO,1688
2017-12-30,1,Lakeshore West,Bronte GO,612
2017-12-31,1,Lakeshore West,Bronte GO,425
2018-01-01,1,Lakeshore West,Bronte GO,429
2018-01-02,1,Lakeshore West,Bronte GO,2523
2018-01-03,1,Lakeshore West,Bronte GO,3006
2018-01-04,1,Lakeshore West,Bronte GO,3164
2018-01-05,1,Lakeshore West,Bronte GO,2684
2018-01-06,1,Lakeshore West,Bronte GO,495
2018-01-07,1,Lakeshore West,Bronte GO,332
2018-01-08,1,Lakeshore West,Bronte GO,3930
2018-01-09,1,Lakeshore West,Bronte GO,4008
2018-01-10,1,Lakeshore West,Bronte GO,4070
2018-01-11,1,Lakeshore West,Bronte GO,4027
2018-01-12,1,Lakeshore West,Bronte GO,3644
2018-01-13,1,Lakeshore West,Bronte GO,676
2018-01-14,1,Lakeshore West,Bronte GO,427
2018-01-15,1,Lakeshore West,Bronte GO,4056
2018-01-16,1,Lakeshore West,Bronte GO,4188
2018-01-17,1,Lakeshore West,Bronte GO,4079
2018-01-18,1,Lakeshore West,Bronte GO,4028
2018-01-19,1,Lakeshore West,Bronte GO,3709
2018-01-20,1,Lakeshore West,Bronte GO,605
2018-01-21,1,Lakeshore West,Bronte GO,364
2018-01-22,1,Lakeshore West,Bronte GO,4047
2018-01-23,1,Lakeshore West,Bronte GO,3978
2018-01-24,1,Lakeshore West,Bronte GO,3841
2018-01-25,1,Lakeshore West,Bronte GO,3892
2018-01-26,1,Lakeshore West,Bronte GO,3757
2018-01-27,1,Lakeshore West,Bronte GO,570
2018-01-28,1,Lakeshore West,Bronte GO,412
2018-01-29,1,Lakeshore West,Bronte GO,4044
2018-01-30,1,Lakeshore West,Bronte GO,4016
2018-01-31,1,Lakeshore West,Bronte GO,4195
2018-02-01,1,Lakeshore West,Bronte GO,3908
2018-02-02,1,Lakeshore West,Bronte GO,3444
2018-02-03,1,Lakeshore West,Bronte GO,596
2018-02-04,1,Lakeshore West,Bronte GO,471
2018-02-05,1,Lakeshore West,Bronte GO,3938
2018-02-06,1,Lakeshore West,Bronte GO,4008
2018-02-07,1,Lakeshore West,Bronte GO,3902
2018-02-08,1,Lakeshore West,Bronte GO,3963
2018-02-09,1,Lakeshore West,Bronte GO,3600
2018-02-10,1,Lakeshore West,Bronte GO,911
2018-02-11,1,Lakeshore West,Bronte GO,477
2018-02-12,1,Lakeshore West,Bronte GO,3990
2018-02-13,1,Lakeshore West,Bronte GO,4009
2018-02-14,1,Lakeshore West,Bronte GO,3979
2018-02-15,1,Lakeshore West,Bronte GO,3794
2018-02-16,1,Lakeshore West,Bronte GO,3201
2018-02-17,1,Lakeshore West,Bronte GO,790
2018-02-18,1,Lakeshore West,Bronte GO,559
2018-02-19,1,Lakeshore West,Bronte GO,624
2018-02-20,1,Lakeshore West,Bronte GO,4038
2018-02-21,1,Lakeshore West,Bronte GO,3828
2018-02-22,1,Lakeshore West,Bronte GO,3978
2018-02-23,1,Lakeshore West,Bronte GO,3656
2018-02-24,1,Lakeshore West,Bronte GO,898
2018-02-25,1,Lakeshore West,Bronte GO,500
2018-02-26,1,Lakeshore West,Bronte GO,3948
2018-02-27,1,Lakeshore West,Bronte GO,4093
2018-02-28,1,Lakeshore West,Bronte GO,3853
2018-03-01,1,Lakeshore West,Bronte GO,3944
2018-03-02,1,Lakeshore West,Bronte GO,3390
2018-03-03,1,Lakeshore West,Bronte GO,907
2018-03-04,1,Lakeshore West,Bronte GO,523
2018-03-05,1,Lakeshore West,Bronte GO,4025
2018-03-06,1,Lakeshore West,Bronte GO,4069
2018-03-07,1,Lakeshore West,Bronte GO,4061
2018-03-08,1,Lakeshore West,Bronte GO,3916
2018-03-09,1,Lakeshore West,Bronte GO,3563
2018-03-10,1,Lakeshore West,Bronte GO,773
2018-03-11,1,Lakeshore West,Bronte GO,463
2018-03-12,1,Lakeshore West,Bronte GO,3549
2018-03-13,1,Lakeshore West,Bronte GO,3665
2018-03-14,1,Lakeshore West,Bronte GO,3588
2018-03-15,1,Lakeshore West,Bronte GO,3536
2018-03-16,1,Lakeshore West,Bronte GO,3057
2018-03-17,1,Lakeshore West,Bronte GO,1037
2018-03-18,1,Lakeshore West,Bronte GO,514
2018-03-19,1,Lakeshore West,Bronte GO,3969
2018-03-20,1,Lakeshore West,Bronte GO,4094
2018-03-21,1,Lakeshore West,Bronte GO,4021
2018-03-22,1,Lakeshore West,Bronte GO,3958
2018-03-23,1,Lakeshore West,Bronte GO,3554
2018-03-24,1,Lakeshore West,Bronte GO,780
2018-03-25,1,Lakeshore West,Bronte GO,493
2018-03-26,1,Lakeshore West,Bronte GO,4094
2018-03-27,1,Lakeshore West,Bronte GO,4100
2018-03-28,1,Lakeshore West,Bronte GO,4169
2018-03-29,1,Lakeshore West,Bronte GO,4195
2018-03-30,1,Lakeshore West,Bronte GO,938
2018-03-31,1,Lakeshore West,Bronte GO,833
2018-04-01,1,Lakeshore West,Bronte GO,620
2018-04-02,1,Lakeshore West,Bronte GO,3212
2018-04-03,1,Lakeshore West,Bronte GO,4195
2018-04-04,1,Lakeshore West,Bronte GO,4192
2018-04-05,1,Lakeshore West,Bronte GO,3943
2018-04-06,1,Lakeshore West,Bronte GO,3607
2018-04-07,1,Lakeshore West,Bronte GO,702
2018-04-08,1,Lakeshore West,Bronte GO,476
2018-04-09,1,Lakeshore West,Bronte GO,3871
2018-04-10,1,Lakeshore West,Bronte GO,3881
2018-04-11,1,Lakeshore West,Bronte GO,3924
2018-04-12,1,Lakeshore West,Bronte GO,3802
2018-04-13,1,Lakeshore West,Bronte GO,3677
2018-04-14,1,Lakeshore West,Bronte GO,939
2018-04-15,1,Lakeshore West,Bronte GO,432
2018-04-16,1,Lakeshore West,Bronte GO,3114
2018-04-17,1,Lakeshore West,Bronte GO,4353
2018-04-18,1,Lakeshore West,Bronte GO,4038
2018-04-19,1,Lakeshore West,Bronte GO,3992
2018-04-20,1,Lakeshore West,Bronte GO,3597
2018-04-21,1,Lakeshore West,Bronte GO,723
2018-04-22,1,Lakeshore West,Bronte GO,476
2018-04-23,1,Lakeshore West,Bronte GO,4067
2018-04-24,1,Lakeshore West,Bronte GO,4031
2018-04-25,1,Lakeshore West,Bronte GO,4251
2018-04-26,1,Lakeshore West,Bronte GO,4093
2018-04-27,1,Lakeshore West,Bronte GO,3707
2018-04-28,1,Lakeshore West,Bronte GO,1051
2018-04-29,1,Lakeshore West,Bronte GO,681
2018-04-30,1,Lakeshore West,Bronte GO,3937
2018-05-01,1,Lakeshore West,Bronte GO,4056
2018-05-02,1,Lakeshore West,Bronte GO,4055
2018-05-03,1,Lakeshore West,Bronte GO,4055
2018-05-04,1,Lakeshore West,Bronte GO,3658
2018-05-05,1,Lakeshore West,Bronte GO,802
2018-05-06,1,Lakeshore West,Bronte GO,510
2018-05-07,1,Lakeshore West,Bronte GO,3985
2018-05-08,1,Lakeshore West,Bronte GO,4135
2018-05-09,1,Lakeshore West,Bronte GO,4357
2018-05-10,1,Lakeshore West,Bronte GO,4068
2018-05-11,1,Lakeshore West,Bronte GO,3884
2018-05-12,1,Lakeshore West,Bronte GO,1100
2018-05-13,1,Lakeshore West,Bronte GO,789
2018-05-14,1,Lakeshore West,Bronte GO,3955
2018-05-15,1,Lakeshore West,Bronte GO,3992
2018-05-16,1,Lakeshore West,Bronte GO,4024
2018-05-17,1,Lakeshore West,Bronte GO,4096
2018-05-18,1,Lakeshore West,Bronte GO,3615
2018-05-19,1,Lakeshore West,Bronte GO,766
2018-05-20,1,Lakeshore West,Bronte GO,682
2018-05-21,1,Lakeshore West,Bronte GO,477
2018-05-22,1,Lakeshore West,Bronte GO,4076
2018-05-23,1,Lakeshore West,Bronte GO,4275
2018-05-24,1,Lakeshore West,Bronte GO,4227
2018-05-25,1,Lakeshore West,Bronte GO,3942
2018-05-26,1,Lakeshore West,Bronte GO,826
2018-05-27,1,Lakeshore West,Bronte GO,566
2018-05-28,1,Lakeshore West,Bronte GO,4011
2018-05-29,1,Lakeshore West,Bronte GO,4284
2018-05-30,1,Lakeshore West,Bronte GO,4202
2018-05-31,1,Lakeshore West,Bronte GO,4651
2018-06-01,1,Lakeshore West,Bronte GO,3918
2018-06-02,1,Lakeshore West,Bronte GO,771
2018-06-03,1,Lakeshore West,Bronte GO,680
2018-06-04,1,Lakeshore West,Bronte GO,4012
2018-06-05,1,Lakeshore West,Bronte GO,4234
2018-06-06,1,Lakeshore West,Bronte GO,4202
2018-06-07,1,Lakeshore West,Bronte GO,4185
2018-06-08,1,Lakeshore West,Bronte GO,3843
2018-06-09,1,Lakeshore West,Bronte GO,964
2018-06-10,1,Lakeshore West,Bronte GO,734
2018-06-11,1,Lakeshore West,Bronte GO,4170
2018-06-12,1,Lakeshore West,Bronte GO,4460
2018-06-13,1,Lakeshore West,Bronte GO,4344
2018-06-14,1,Lakeshore West,Bronte GO,4296
2018-06-15,1,Lakeshore West,Bronte GO,3745
2018-06-16,1,Lakeshore West,Bronte GO,1097
2018-06-17,1,Lakeshore West,Bronte GO,796
2018-06-18,1,Lakeshore West,Bronte GO,4109
2018-06-19,1,Lakeshore West,Bronte GO,4303
2018-06-20,1,Lakeshore West,Bronte GO,4292
2018-06-21,1,Lakeshore West,Bronte GO,4047
2018-06-22,1,Lakeshore West,Bronte GO,3787
2018-06-23,1,Lakeshore West,Bronte GO,1071
2018-06-24,1,Lakeshore West,Bronte GO,705
2018-06-25,1,Lakeshore West,Bronte GO,4007
2018-06-26,1,Lakeshore West,Bronte GO,4209
2018-06-27,1,Lakeshore West,Bronte GO,4107
2018-06-28,1,Lakeshore West,Bronte GO,4010
2018-06-29,1,Lakeshore West,Bronte GO,3434
2018-06-30,1,Lakeshore West,Bronte GO,1004
2018-07-01,1,Lakeshore West,Bronte GO,958
2018-07-02,1,Lakeshore West,Bronte GO,772
2018-07-03,1,Lakeshore West,Bronte GO,3790
2018-07-04,1,Lakeshore West,Bronte GO,3848
2018-07-05,1,Lakeshore West,Bronte GO,3845
2018-07-06,1,Lakeshore West,Bronte GO,3619
2018-07-07,1,Lakeshore West,Bronte GO,1192
2018-07-08,1,Lakeshore West,Bronte GO,746
2018-07-09,1,Lakeshore West,Bronte GO,3806
2018-07-10,1,Lakeshore West,Bronte GO,4045
2018-07-11,1,Lakeshore West,Bronte GO,4043
2018-07-12,1,Lakeshore West,Bronte GO,4336
2018-07-13,1,Lakeshore West,Bronte GO,3779
2018-07-14,1,Lakeshore West,Bronte GO,1054
2018-07-15,1,Lakeshore West,Bronte GO,834
2018-07-16,1,Lakeshore West,Bronte GO,3958
2018-07-17,1,Lakeshore West,Bronte GO,4120
2018-07-18,1,Lakeshore West,Bronte GO,4037
2018-07-19,1,Lakeshore West,Bronte GO,4090
2018-07-20,1,Lakeshore West,Bronte GO,3758
2018-07-21,1,Lakeshore West,Bronte GO,1148
2018-07-22,1,Lakeshore West,Bronte GO,913
2018-07-23,1,Lakeshore West,Bronte GO,3933
2018-07-24,1,Lakeshore West,Bronte GO,4140
2018-07-25,1,Lakeshore West,Bronte GO,4241
2018-07-26,1,Lakeshore West,Bronte GO,3960
2018-07-27,1,Lakeshore West,Bronte GO,3496
2018-07-28,1,Lakeshore West,Bronte GO,1173
2018-07-29,1,Lakeshore West,Bronte GO,629
2018-07-30,1,Lakeshore West,Bronte GO,3829
2018-07-31,1,Lakeshore West,Bronte GO,3925
2018-08-01,1,Lakeshore West,Bronte GO,3930
2018-08-02,1,Lakeshore West,Bronte GO,4013
2018-08-03,1,Lakeshore West,Bronte GO,3380
2018-08-04,1,Lakeshore West,Bronte GO,1325
2018-08-05,1,Lakeshore West,Bronte GO,667
2018-08-06,1,Lakeshore West,Bronte GO,527
2018-08-07,1,Lakeshore West,Bronte GO,3915
2018-08-08,1,Lakeshore West,Bronte GO,3790
2018-08-09,1,Lakeshore West,Bronte GO,3879
2018-08-10,1,Lakeshore West,Bronte GO,3542
2018-08-11,1,Lakeshore West,Bronte GO,969
2018-08-12,1,Lakeshore West,Bronte GO,770
2018-08-13,1,Lakeshore West,Bronte GO,3642
2018-08-14,1,Lakeshore West,Bronte GO,3779
2018-08-15,1,Lakeshore West,Bronte GO,3889
2018-08-16,1,Lakeshore West,Bronte GO,3950
2018-08-17,1,Lakeshore West,Bronte GO,3325
2018-08-18,1,Lakeshore West,Bronte GO,1386
2018-08-19,1,Lakeshore West,Bronte GO,762
2018-08-20,1,Lakeshore West,Bronte GO,3962
2018-08-21,1,Lakeshore West,Bronte GO,3762
2018-08-22,1,Lakeshore West,Bronte GO,3961
2018-08-23,1,Lakeshore West,Bronte GO,4111
2018-08-24,1,Lakeshore West,Bronte GO,3588
2018-08-25,1,Lakeshore West,Bronte GO,1347
2018-08-26,1,Lakeshore West,Bronte GO,1021
2018-08-27,1,Lakeshore West,Bronte GO,3767
2018-08-28,1,Lakeshore West,Bronte GO,3968
2018-08-29,1,Lakeshore West,Bronte GO,3843
2018-08-30,1,Lakeshore West,Bronte GO,4529
2018-08-31,1,Lakeshore West,Bronte GO,3679
2018-09-01,1,Lakeshore West,Bronte GO,1556
2018-09-02,1,Lakeshore West,Bronte GO,857
2018-09-03,1,Lakeshore West,Bronte GO,638
2018-09-04,1,Lakeshore West,Bronte GO,3893
2018-09-05,1,Lakeshore West,Bronte GO,4253
2018-09-06,1,Lakeshore West,Bronte GO,4251
2018-09-07,1,Lakeshore West,Bronte GO,3852
2018-09-08,1,Lakeshore West,Bronte GO,771
2018-09-09,1,Lakeshore West,Bronte GO,566
2018-09-10,1,Lakeshore West,Bronte GO,4070
2018-09-11,1,Lakeshore West,Bronte GO,4255
2018-09-12,1,Lakeshore West,Bronte GO,4187
2018-09-13,1,Lakeshore West,Bronte GO,4132
2018-09-14,1,Lakeshore West,Bronte GO,3722
2018-09-15,1,Lakeshore West,Bronte GO,750
2018-09-16,1,Lakeshore West,Bronte GO,493
2018-09-17,1,Lakeshore West,Bronte GO,3993
2018-09-18,1,Lakeshore West,Bronte GO,4252
2018-09-19,1,Lakeshore West,Bronte GO,4233
2018-09-20,1,Lakeshore West,Bronte GO,4388
2018-09-21,1,Lakeshore West,Bronte GO,3990
2018-09-22,1,Lakeshore West,Bronte GO,813
2018-09-23,1,Lakeshore West,Bronte GO,614
2018-09-24,1,Lakeshore West,Bronte GO,4236
2018-09-25,1,Lakeshore West,Bronte GO,4237
2018-09-26,1,Lakeshore West,Bronte GO,4296
2018-09-27,1,Lakeshore West,Bronte GO,4218
2018-09-28,1,Lakeshore West,Bronte GO,3900
2018-09-29,1,Lakeshore West,Bronte GO,995
2018-09-30,1,Lakeshore West,Bronte GO,538
2018-10-01,1,Lakeshore West,Bronte GO,3922
2018-10-02,1,Lakeshore West,Bronte GO,4014
2018-10-03,1,Lakeshore West,Bronte GO,4246
2018-10-04,1,Lakeshore West,Bronte GO,4145
2018-10-05,1,Lakeshore West,Bronte GO,3194
2018-10-06,1,Lakeshore West,Bronte GO,694
2018-10-07,1,Lakeshore West,Bronte GO,496
2018-10-08,1,Lakeshore West,Bronte GO,628
2018-10-09,1,Lakeshore West,Bronte GO,4229
2018-10-10,1,Lakeshore West,Bronte GO,4035
2018-10-11,1,Lakeshore West,Bronte GO,4192
2018-10-12,1,Lakeshore West,Bronte GO,3607
2018-10-13,1,Lakeshore West,Bronte GO,517
2018-10-14,1,Lakeshore West,Bronte GO,431
2018-10-15,1,Lakeshore West,Bronte GO,4189
2018-10-16,1,Lakeshore West,Bronte GO,4215
2018-10-17,1,Lakeshore West,Bronte GO,4169
2018-10-18,1,Lakeshore West,Bronte GO,4189
2018-10-19,1,Lakeshore West,Bronte GO,3578
2018-10-20,1,Lakeshore West,Bronte GO,712
2018-10-21,1,Lakeshore West,Bronte GO,428
2018-10-22,1,Lakeshore West,Bronte GO,4042
2018-10-23,1,Lakeshore West,Bronte GO,4096
2018-10-24,1,Lakeshore West,Bronte GO,4233
2018-10-25,1,Lakeshore West,Bronte GO,4090
2018-10-26,1,Lakeshore West,Bronte GO,3828
2018-10-27,1,Lakeshore West,Bronte GO,673
2018-10-28,1,Lakeshore West,Bronte GO,435
2018-10-29,1,Lakeshore West,Bronte GO,4249
2018-10-30,1,Lakeshore West,Bronte GO,4288
2018-10-31,1,Lakeshore West,Bronte GO,3897
2018-11-01,1,Lakeshore West,Bronte GO,4225
2018-11-02,1,Lakeshore West,Bronte GO,3680
2018-11-03,1,Lakeshore West,Bronte GO,960
2018-11-04,1,Lakeshore West,Bronte GO,650
2018-11-05,1,Lakeshore West,Bronte GO,4184
2018-11-06,1,Lakeshore West,Bronte GO,4049
2018-11-07,1,Lakeshore West,Bronte GO,4028
2018-11-08,1,Lakeshore West,Bronte GO,4078
2018-11-09,1,Lakeshore West,Bronte GO,3754
2018-11-10,1,Lakeshore West,Bronte GO,840
2018-11-11,1,Lakeshore West,Bronte GO,534
2018-11-12,1,Lakeshore West,Bronte GO,2858
2018-11-13,1,Lakeshore West,Bronte GO,4191
2018-11-14,1,Lakeshore West,Bronte GO,4384
2018-11-15,1,Lakeshore West,Bronte GO,4328
2018-11-16,1,Lakeshore West,Bronte GO,3415
2018-11-17,1,Lakeshore West,Bronte GO,768
2018-11-18,1,Lakeshore West,Bronte GO,678
2018-11-19,1,Lakeshore West,Bronte GO,4214
2018-11-20,1,Lakeshore West,Bronte GO,4172
2018-11-21,1,Lakeshore West,Bronte GO,4329
2018-11-22,1,Lakeshore West,Bronte GO,4054
2018-11-23,1,Lakeshore West,Bronte GO,3657
2018-11-24,1,Lakeshore West,Bronte GO,746
2018-11-25,1,Lakeshore West,Bronte GO,477
2018-11-26,1,Lakeshore West,Bronte GO,4148
2018-11-27,1,Lakeshore West,Bronte GO,4210
2018-11-28,1,Lakeshore West,Bronte GO,4348
2018-11-29,1,Lakeshore West,Bronte GO,4295
2018-11-30,1,Lakeshore West,Bronte GO,3816
2018-12-01,1,Lakeshore West,Bronte GO,599
2018-12-02,1,Lakeshore West,Bronte GO,470
2018-12-03,1,Lakeshore West,Bronte GO,4073
2018-12-04,1,Lakeshore West,Bronte GO,4143
2018-12-05,1,Lakeshore West,Bronte GO,4275
2018-12-06,1,Lakeshore West,Bronte GO,4257
2018-12-07,1,Lakeshore West,Bronte GO,3780
2018-12-08,1,Lakeshore West,Bronte GO,903
2018-12-09,1,Lakeshore West,Bronte GO,612
2018-12-10,1,Lakeshore West,Bronte GO,4025
2018-12-11,1,Lakeshore West,Bronte GO,4028
2018-12-12,1,Lakeshore West,Bronte GO,4100
2018-12-13,1,Lakeshore West,Bronte GO,3942
2018-12-14,1,Lakeshore West,Bronte GO,3739
2018-12-15,1,Lakeshore West,Bronte GO,868
2018-12-16,1,Lakeshore West,Bronte GO,568
2018-12-17,1,Lakeshore West,Bronte GO,3927
2018-12-18,1,Lakeshore West,Bronte GO,4010
2018-12-19,1,Lakeshore West,Bronte GO,3931
2018-12-20,1,Lakeshore West,Bronte GO,3860
2018-12-21,1,Lakeshore West,Bronte GO,3244
2018-12-22,1,Lakeshore West,Bronte GO,987
2018-12-23,1,Lakeshore West,Bronte GO,650
2018-12-24,1,Lakeshore West,Bronte GO,956
2018-12-25,1,Lakeshore West,Bronte GO,294
2018-12-26,1,Lakeshore West,Bronte GO,683
2018-12-27,1,Lakeshore West,Bronte GO,1648
2018-12-28,1,Lakeshore West,Bronte GO,1630
2018-12-29,1,Lakeshore West,Bronte GO,807
2018-12-30,1,Lakeshore West,Bronte GO,610
2018-12-31,1,Lakeshore West,Bronte GO,1110
2019-01-01,1,Lakeshore West,Bronte GO,421
2019-01-02,1,Lakeshore West,Bronte GO,2594
2019-01-03,1,Lakeshore West,Bronte GO,2913
2019-01-04,1,Lakeshore West,Bronte GO,2583
2019-01-05,1,Lakeshore West,Bronte GO,743
2019-01-06,1,Lakeshore West,Bronte GO,469
2019-01-07,1,Lakeshore West,Bronte GO,4117
2019-01-08,1,Lakeshore West,Bronte GO,4128
2019-01-09,1,Lakeshore West,Bronte GO,3918
2019-01-10,1,Lakeshore West,Bronte GO,4019
2019-01-11,1,Lakeshore West,Bronte GO,3717
2019-01-12,1,Lakeshore West,Bronte GO,715
2019-01-13,1,Lakeshore West,Bronte GO,349
2019-01-14,1,Lakeshore West,Bronte GO,4016
2019-01-15,1,Lakeshore West,Bronte GO,4020
2019-01-16,1,Lakeshore West,Bronte GO,3932
2019-01-17,1,Lakeshore West,Bronte GO,4090
2019-01-18,1,Lakeshore West,Bronte GO,3644
2019-01-19,1,Lakeshore West,Bronte GO,872
2019-01-20,1,Lakeshore West,Bronte GO,500
2019-01-21,1,Lakeshore West,Bronte GO,3369
2019-01-22,1,Lakeshore West,Bronte GO,4081
2019-01-23,1,Lakeshore West,Bronte GO,4028
2019-01-24,1,Lakeshore West,Bronte GO,3973
2019-01-25,1,Lakeshore West,Bronte GO,3642
2019-01-26,1,Lakeshore West,Bronte GO,662
2019-01-27,1,Lakeshore West,Bronte GO,426
2019-01-28,1,Lakeshore West,Bronte GO,3694
2019-01-29,1,Lakeshore West,Bronte GO,2569
2019-01-30,1,Lakeshore West,Bronte GO,3908
2019-01-31,1,Lakeshore West,Bronte GO,3924
2019-02-01,1,Lakeshore West,Bronte GO,3380
2019-02-02,1,Lakeshore West,Bronte GO,711
2019-02-03,1,Lakeshore West,Bronte GO,482
2019-02-04,1,Lakeshore West,Bronte GO,4077
2019-02-05,1,Lakeshore West,Bronte GO,3952
2019-02-06,1,Lakeshore West,Bronte GO,3252
2019-02-07,1,Lakeshore West,Bronte GO,3967
2019-02-08,1,Lakeshore West,Bronte GO,3618
2019-02-09,1,Lakeshore West,Bronte GO,544
2019-02-10,1,Lakeshore West,Bronte GO,378
2019-02-11,1,Lakeshore West,Bronte GO,3990
2019-02-12,1,Lakeshore West,Bronte GO,2182
2019-02-13,1,Lakeshore West,Bronte GO,3756
2019-02-14,1,Lakeshore West,Bronte GO,4059
2019-02-15,1,Lakeshore West,Bronte GO,3407
2019-02-16,1,Lakeshore West,Bronte GO,870
2019-02-17,1,Lakeshore West,Bronte GO,481
2019-02-18,1,Lakeshore West,Bronte GO,610
2019-02-19,1,Lakeshore West,Bronte GO,4107
2019-02-20,1,Lakeshore West,Bronte GO,3961
2019-02-21,1,Lakeshore West,Bronte GO,4102
2019-02-22,1,Lakeshore West,Bronte GO,3733
2019-02-23,1,Lakeshore West,Bronte GO,920
2019-02-24,1,Lakeshore West,Bronte GO,544
2019-02-25,1,Lakeshore West,Bronte GO,3929
2019-02-26,1,Lakeshore West,Bronte GO,4154
2019-02-27,1,Lakeshore West,Bronte GO,3430
2019-02-28,1,Lakeshore West,Bronte GO,3895
2019-03-01,1,Lakeshore West,Bronte GO,3670
